iteration,temperature,dsp,bram,lut,ff,violation
244,2.943280830920295,3975,4931,2462492,3244322,True
245,2.9285644267656936,1404,2220,1434237,1825040,True
246,2.9139216046318652,2659,3733,3236996,4047296,True
247,2.899351996608706,5395,7211,5025536,5943958,True
248,2.8848552366256626,507,1607,875444,1136246,True
249,2.870430960442534,2339,3152,1410461,1836104,True
250,2.8560788056403217,3366,4282,1284019,1641586,True
251,2.84179841161212,2865,3715,2796790,3630585,True
252,2.8275894195540596,45964,47896,9224399,11321896,True
253,2.8134514724562893,1532,2228,904183,1144213,True
254,2.799384215094008,27672,29850,6880269,8536308,True
255,2.7853872940185376,25118,27511,5846853,6844933,True
256,2.771460357548445,6895,7555,3697833,5088366,True
257,2.7576030557607027,1556,2312,1434487,1844772,True
258,2.7438150404818993,3357,4039,1702533,2222589,True
259,2.7300959652794896,789,1767,461190,585728,True
260,2.716445485453092,1034,1524,947048,1192528,True
261,2.7028632580258267,5004,5964,1774653,2161258,True
262,2.6893489417356977,1415,2278,661988,863481,True
263,2.6759021970270194,10970,12470,3780645,4745953,True
264,2.6625226860418842,1750,2674,1233944,1565756,True
265,2.649210072611675,347,975,454541,591673,True
266,2.6359640222486167,1962,2698,1248066,1624095,True
267,2.6227842021373737,6084,7787,6998864,8978010,True
268,2.6096702811266868,16862,18316,7102397,9020750,True
269,2.5966219297210533,2080,2816,586879,732035,True
270,2.583638820072448,3636,4300,1458851,1856554,True
271,2.5707206259720854,6236,7617,4886917,6463938,True
272,2.557867022842225,5928,7106,2427391,3181319,True
273,2.5450776877280137,2080,2746,878054,1142808,True
274,2.5323522992893737,3738,4842,3802467,5192727,True
275,2.519690537792927,2986,3750,1809474,2307863,True
277,2.4945566246784425,3224,4366,4601932,6002246,True
278,2.4820838415550504,1360,1994,1140839,1501190,True
279,2.469673422347275,4440,5678,4172688,5265925,True
280,2.457325055235539,38264,40166,7407568,9626683,True
281,2.4450384299593613,5874,6978,1863195,2397750,True
282,2.4328132378095644,7819,8909,5276659,6987892,True
283,2.4206491716205165,538,1398,318939,396054,True
284,2.408545925762414,5792,7516,7189846,9361755,True
285,2.396503196133602,3161,4803,1148293,1414752,True
286,2.3845206801529337,11040,13004,8624464,10926268,True
287,2.372598076752169,293,745,355954,458699,True
288,2.360735086368408,2512,3702,1685640,2138206,True
289,2.348931410936566,11866,12912,2328059,2798112,True
290,2.337186753881883,153400,155782,15181250,18064249,True
291,2.325500820112474,4488,6424,4320775,5482240,True
292,2.3138733160119114,23180,24772,6061634,7030601,True
293,2.302303949431852,2174,3541,1326706,1671238,True
294,2.290792429684693,2048,2980,2068316,2686591,True
295,2.2793384675362693,876,2818,1680935,2112190,True
296,2.267941775198588,511,1147,814499,1103757,True
297,2.256602066322595,1586,2453,1436620,1701555,True
298,2.245319055990982,9042,10058,3659648,4517266,True
299,2.234092460711027,10400,11996,2712706,3453399,True
300,2.2229219984074717,1304,2425,1604607,2062062,True
301,2.2118073884154343,5042,6668,7075156,9263077,True
302,2.200748351473357,16644,18464,5468371,6944011,True
303,2.1897446097159903,315,888,284570,370112,True
304,2.17879588666741,3139,4189,2311239,3028490,True
305,2.1679019072340733,12648,15322,13773617,17579992,True
306,2.157062397697903,4784,5740,2625087,3374943,True
307,2.1462770857094133,11372,12402,3259044,4342257,True
308,2.135545700280866,2486,3268,3047951,4031005,True
309,2.124867971779462,2200,4158,2535040,3274575,True
310,2.1142436319205644,3272,4462,4385048,5738917,True
311,2.1036724137609615,936,2247,1446379,1840341,True
312,2.0931540516921565,629,1166,203340,247452,True
313,2.0826882814336956,1883,3008,1563920,1993043,True
314,2.072274840026527,1410,2369,676172,856251,True
315,2.0619134658263945,40032,41526,6301410,7959328,True
316,2.0516038984972624,2220,3590,3496941,4770048,True
317,2.0413458790047763,1112,2216,1007828,1298655,True
318,2.031139149609752,4146,5100,2654414,3457402,True
319,2.0209834538617035,11454,12772,2084606,2506854,True
320,2.010878536592395,2014,3216,3072587,4036641,True
321,2.000824143909433,5496,7382,7812181,10199774,True
322,1.9908200231898858,915,1910,696109,865604,True
323,1.9808659230739365,21073,22690,3721796,4379857,True
324,1.9709615934585667,525,1069,524950,678363,True
325,1.9611067854912738,18912,20402,8300955,10669836,True
326,1.9513012515638175,1026,2157,1006319,1275895,True
327,1.9415447453059984,42028,44050,10151497,12812201,True
328,1.9318370215794685,15956,17932,10133430,12466447,True
329,1.9221778364715711,2856,3656,1566406,2064617,True
330,1.9125669472892133,2648,3704,3444625,4469014,True
331,1.9030041125527672,10101,11507,2120606,2629144,True
332,1.8934890919900034,358,1229,911247,1181868,True
333,1.8840216465300534,629,1328,792263,1039591,True
334,1.874601538297403,2594,3288,1568933,2032033,True
335,1.865228530605916,4284,5598,3731228,4873133,True
336,1.8559023879528864,16419,18034,2024753,2510076,True
337,1.846622876013122,540,1424,697311,893806,True
338,1.8373897616330563,1245,2789,1614247,2057097,True
339,1.828202812824891,2828,3763,1374200,1710839,True
